productId,sku,slug,productName,category,subcategory,color,flavor,variation,currentImage,imageStatus,desiredFileName,status,generatedPrompt
16569515131,3104000002675,pelic-3d-rm-note-10-4g-10s,PELIC 3D RM NOTE 10 4g/ 10S,bijuterias,,,,,,SEM_IMAGEM,pelic-3d-rm-note-10-4g-10s-3104000002675.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""PELIC 3D RM NOTE 10 4g/ 10S"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16569512992,3104000002674,pelic-3d-rm-note-10-5g,PELIC 3D RM NOTE 10 5g,bijuterias,,,,,,SEM_IMAGEM,pelic-3d-rm-note-10-5g-3104000002674.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""PELIC 3D RM NOTE 10 5g"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16569510957,3104000002673,pelic-3d-rm-note-9t,PELIC 3D RM NOTE 9T,bijuterias,,,,,,SEM_IMAGEM,pelic-3d-rm-note-9t-3104000002673.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""PELIC 3D RM NOTE 9T"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16569510244,3104000002672,pelic-3d-rm-note-9s,PELIC 3D RM NOTE 9S,bijuterias,,,,,,SEM_IMAGEM,pelic-3d-rm-note-9s-3104000002672.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""PELIC 3D RM NOTE 9S"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16569509753,3104000002671,pelic-3d-rm-note-9-pro,PELIC 3D RM NOTE 9 PRO,bijuterias,,,,,,SEM_IMAGEM,pelic-3d-rm-note-9-pro-3104000002671.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""PELIC 3D RM NOTE 9 PRO"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16569508912,3104000002670,pelic-3d-rm-note-9,PELIC 3D RM NOTE 9,bijuterias,,,,,,SEM_IMAGEM,pelic-3d-rm-note-9-3104000002670.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""PELIC 3D RM NOTE 9"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16569507508,3104000002669,pelic-3d-rm-note-8-pro,PELIC 3D RM NOTE 8 PRO,bijuterias,,,,,,SEM_IMAGEM,pelic-3d-rm-note-8-pro-3104000002669.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""PELIC 3D RM NOTE 8 PRO"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16569506793,3104000002668,pelic-3d-rm-note-8t,PELIC 3D RM NOTE 8T,bijuterias,,,,,,SEM_IMAGEM,pelic-3d-rm-note-8t-3104000002668.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""PELIC 3D RM NOTE 8T"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16569506004,3104000002667,pelic-3d-rm-note-8,PELIC 3D RM NOTE 8,bijuterias,,,,,,SEM_IMAGEM,pelic-3d-rm-note-8-3104000002667.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""PELIC 3D RM NOTE 8"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16569505486,3104000002666,pelic-3d-rm-note-7,PELIC 3D RM NOTE 7,bijuterias,,,,,,SEM_IMAGEM,pelic-3d-rm-note-7-3104000002666.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""PELIC 3D RM NOTE 7"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16568832440,3104000002663,space-cor-sm-a03-core,SPACE COR SM A03 CORE,bijuterias,,,,,,SEM_IMAGEM,space-cor-sm-a03-core-3104000002663.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""SPACE COR SM A03 CORE"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16568791222,3104000002662,extensao-eletrica,EXTENSÃO ELÉTRICA,bijuterias,,,,,,SEM_IMAGEM,extensao-eletrica-3104000002662.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""EXTENSÃO ELÉTRICA"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16568780239,3104000002661,coturno,COTURNO,bijuterias,,,,,,SEM_IMAGEM,coturno-3104000002661.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""COTURNO"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16568659050,3104000002659,cortuno-infantil,CORTUNO INFANTIL,bijuterias,,,,,,SEM_IMAGEM,cortuno-infantil-3104000002659.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""CORTUNO INFANTIL"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16568654888,3104000002658,mini-melissa,MINI MELISSA,bijuterias,,,,,,SEM_IMAGEM,mini-melissa-3104000002658.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""MINI MELISSA"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16568093429,3104000002657,case-lg-k11,CASE LG K11,capinhas-acessorios-celular,,,,,,SEM_IMAGEM,case-lg-k11-3104000002657.jpg,FILA,"Imagem comercial de marketplace de uma capinha/acessório de celular chamado ""CASE LG K11"". Perspectiva mostrando frente e lateral. Sem texto ou marcas de terceiros visíveis. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16568093064,3104000002655,case-lg-k8-2018,CASE LG K8 2018,capinhas-acessorios-celular,,,,,,SEM_IMAGEM,case-lg-k8-2018-3104000002655.jpg,FILA,"Imagem comercial de marketplace de uma capinha/acessório de celular chamado ""CASE LG K8 2018"". Perspectiva mostrando frente e lateral. Sem texto ou marcas de terceiros visíveis. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16568056062,3104000002656,pelic-3d-rm-13,PELIC 3D RM 13,bijuterias,,,,,,SEM_IMAGEM,pelic-3d-rm-13-3104000002656.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""PELIC 3D RM 13"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16568055256,3104000002654,pelic-3d-rm-9,PELIC 3D RM 9,bijuterias,,,,,,SEM_IMAGEM,pelic-3d-rm-9-3104000002654.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""PELIC 3D RM 9"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16568054827,3104000002653,pelic-3d-rm-12c-10c,PELIC 3D RM 12C/10C,bijuterias,,,,,,SEM_IMAGEM,pelic-3d-rm-12c-10c-3104000002653.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""PELIC 3D RM 12C/10C"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16568053852,3104000002652,pelic-3d-rm-12,PELIC 3D RM 12,bijuterias,,,,,,SEM_IMAGEM,pelic-3d-rm-12-3104000002652.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""PELIC 3D RM 12"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16568053226,3104000002651,pelic-3d-rm-10a,PELIC 3D RM 10A,bijuterias,,,,,,SEM_IMAGEM,pelic-3d-rm-10a-3104000002651.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""PELIC 3D RM 10A"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16568052239,3104000002650,pelic-3d-rm-10-prime,PELIC 3D RM 10 PRIME,bijuterias,,,,,,SEM_IMAGEM,pelic-3d-rm-10-prime-3104000002650.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""PELIC 3D RM 10 PRIME"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16568051379,3104000002649,pelic-3d-rm-10t-pro,PELIC 3D RM 10T PRO,bijuterias,,,,,,SEM_IMAGEM,pelic-3d-rm-10t-pro-3104000002649.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""PELIC 3D RM 10T PRO"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16568050955,3104000002648,pelic-3d-rm-10,PELIC 3D RM 10,bijuterias,,,,,,SEM_IMAGEM,pelic-3d-rm-10-3104000002648.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""PELIC 3D RM 10"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16568050488,3104000002647,pelic-3d-rm-9a-9c,PELIC 3D RM 9A/9C,bijuterias,,,,,,SEM_IMAGEM,pelic-3d-rm-9a-9c-3104000002647.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""PELIC 3D RM 9A/9C"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16568049837,3104000002646,pelic-3d-rm-a8-8a,PELIC 3D RM A8/8A,bijuterias,,,,,,SEM_IMAGEM,pelic-3d-rm-a8-8a-3104000002646.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""PELIC 3D RM A8/8A"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16568049459,3104000002645,pelic-3d-rm-a3,PELIC 3D RM A3,bijuterias,,,,,,SEM_IMAGEM,pelic-3d-rm-a3-3104000002645.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""PELIC 3D RM A3"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16568049004,3104000002644,pelic-3d-rm-a2,PELIC 3D RM A2,bijuterias,,,,,,SEM_IMAGEM,pelic-3d-rm-a2-3104000002644.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""PELIC 3D RM A2"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16568048679,3104000002643,pelic-3d-rm-a01,PELIC 3D RM A01,bijuterias,,,,,,SEM_IMAGEM,pelic-3d-rm-a01-3104000002643.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""PELIC 3D RM A01"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16567978059,3104000002642,cabo-3-em-1-promocao,CABO 3 EM 1 PROMOCÃO,capinhas-acessorios-celular,,,,,,SEM_IMAGEM,cabo-3-em-1-promocao-3104000002642.jpg,FILA,"Imagem comercial de marketplace de uma capinha/acessório de celular chamado ""CABO 3 EM 1 PROMOCÃO"". Perspectiva mostrando frente e lateral. Sem texto ou marcas de terceiros visíveis. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16567962356,3104000002641,kit-viagem,KIT VIAGEM,bijuterias,,,,,,SEM_IMAGEM,kit-viagem-3104000002641.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""KIT VIAGEM"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16567439260,3104000002640,space-cor-sm-a30s-a50,SPACE COR SM A30S/A50,bijuterias,,,,,,SEM_IMAGEM,space-cor-sm-a30s-a50-3104000002640.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""SPACE COR SM A30S/A50"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16567363945,3104000002638,vaso-dec-natal,VASO DEC NATAL,bijuterias,,,,,,SEM_IMAGEM,vaso-dec-natal-3104000002638.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""VASO DEC NATAL"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16567363598,3104000002637,vaso-dec-natal,VASO DEC NATAL,bijuterias,,,,,,SEM_IMAGEM,vaso-dec-natal-3104000002637.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""VASO DEC NATAL"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16567362317,3104000002635,vaso-dec-natal,VASO DEC NATAL,bijuterias,,,,,,SEM_IMAGEM,vaso-dec-natal-3104000002635.jpg,AGUARDANDO_ESTOQUE,"Imagem comercial de marketplace de uma bijuteria chamada ""VASO DEC NATAL"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16567361765,3104000002634,vaso-dec-natal,VASO DEC NATAL,bijuterias,,,,,,SEM_IMAGEM,vaso-dec-natal-3104000002634.jpg,AGUARDANDO_ESTOQUE,"Imagem comercial de marketplace de uma bijuteria chamada ""VASO DEC NATAL"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16567361139,3104000002633,vaso-dec-natal,VASO DEC NATAL,bijuterias,,,,,,SEM_IMAGEM,vaso-dec-natal-3104000002633.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""VASO DEC NATAL"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16567360331,3104000002632,vaso-dec-natal,VASO DEC NATAL,bijuterias,,,,,,SEM_IMAGEM,vaso-dec-natal-3104000002632.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""VASO DEC NATAL"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16567355673,3104000002631,vaso-dec-natal,VASO DEC NATAL,bijuterias,,,,,,SEM_IMAGEM,vaso-dec-natal-3104000002631.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""VASO DEC NATAL"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16567117939,3104000002630,pelic-3d-mt-one-action-vision,PELIC 3D MT ONE ACTION/ VISION,bijuterias,,,,,,SEM_IMAGEM,pelic-3d-mt-one-action-vision-3104000002630.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""PELIC 3D MT ONE ACTION/ VISION"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16567117398,3104000002629,pelic-3d-mt-one-fusion-plus,PELIC 3D MT ONE FUSION PLUS,bijuterias,,,,,,SEM_IMAGEM,pelic-3d-mt-one-fusion-plus-3104000002629.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""PELIC 3D MT ONE FUSION PLUS"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
